NEO_REFERENCE_ID,EST_DIA_IN_M(MIN),EST_DIA_IN_M(MAX),RELATIVE_VELOCITY_KM_PER_SEC,MISS_DIST.(KILOMETERS),PERIHELION_DISTANCE,APHELION_DIST,PERIHELION_TIME,MEAN_ANOMALY,MEAN_MOTION,HAZARDOUS
3451019,133.2155667,297.8790628,10.48470557,42099916.0,0.727979586,1.371380155,2457910.509,82.47375311,0.916471092,False
3589714,27.83267681,62.23575734,11.77614059,15740699.0,0.955269788,3.14949667,2458093.341,328.8787692,0.335209554,False
3746491,105.8168859,236.6137501,8.866094221,49700680.0,1.134171136,2.354186248,2458271.426,244.0774624,0.427875687,False
2014402,506.4714588,1132.504611,9.887489826,16904950.0,1.025580618,2.405375882,2458217.982,264.5996065,0.438658198,False
3177232,16.77084622,37.50075218,25.39055592,49641016.0,0.445887278,1.311343462,2457976.422,28.815745,1.196756732,False
3392302,96.50614696,215.7943048,7.950339027,31834230.0,0.826050606,1.118202278,2458100.287,257.3888723,1.028300246,False
3720888,127.2198785,284.4722965,17.95549659,52872556.0,0.288177553,1.885138132,2458161.636,219.7972397,0.87009134,False
3754328,105.8168859,236.6137501,8.055729004,35138516.0,0.87122287,1.324126492,2458188.456,198.917289,0.857025223,False
3398095,319.5618867,714.5621017,12.9741756,58726568.0,0.665947894,1.418701402,2458051.249,312.9969774,0.92618888,False
3748335,4.411182,9.863702813,16.81503795,34225404.0,0.79844585,1.775104765,2457952.839,32.18218897,0.675227305,False
3449084,483.6764882,1081.533507,11.22329834,43348668.0,0.79353846,1.397695403,2457736.354,55.13010809,0.859440808,False
3451789,146.0679643,326.6178974,12.18078893,15473470.0,0.987806187,4.082230465,2457909.842,22.13792034,0.244192555,True
2484795,483.6764882,1081.533507,11.22330207,43348676.0,0.793453042,1.3976159,2458155.185,227.0419856,0.859537845,False
2168044,421.2646106,941.9763057,22.6797166,46104296.0,0.703228126,1.258764876,2458150.624,207.7161256,1.014385158,False
2278381,110.8038821,247.7650126,7.34862898,43547136.0,0.75828121,1.288057598,2458153.404,214.3867114,0.952319674,False
3560920,167.7084622,375.0075218,18.85661924,27430850.0,1.065821476,2.083446802,2457856.705,71.72617579,0.498809343,False
3602621,84.05334021,187.9489824,12.77946466,18568718.0,1.004628748,3.181472804,2458287.391,266.6204252,0.325487585,False
3695411,29.14439045,65.16883822,9.817195412,24315342.0,0.674770135,1.694533809,2457835.13,126.4079403,0.764395112,False
2380476,350.3926411,783.5017643,15.26054246,47818204.0,0.69560436,1.620060535,2458143.987,246.4864203,0.791107496,False
3012392,21.11324448,47.21064988,15.01562295,53937264.0,0.984118328,1.4816425,2458001.116,359.5564041,0.719983666,False
3775095,13.16300289,29.43336925,21.74866704,56800528.0,0.847129727,1.93956629,2457954.514,27.55750724,0.599259147,False
3410474,167.7084622,375.0075218,23.80893325,32674640.0,0.416930587,1.627166066,2457920.96,75.8722848,0.953886992,False
3549694,265.8,594.3468684,25.75604352,37599680.0,0.706836974,2.257906781,2458207.422,247.0006927,0.546095155,True
3752014,33.46223745,74.82383761,10.92133256,30585470.0,1.037667547,1.85526662,2458125.317,289.2843058,0.56655391,False
3460325,48.36764882,108.1533507,6.866674947,5876629.0,0.92995457,1.364795946,2458040.967,327.5472075,0.801947344,False
3257080,221.0828104,494.3561926,17.87582972,62630604.0,0.522053566,2.211576971,2457905.898,58.34973439,0.616792865,False
3451790,116.0259082,259.4418179,9.736538306,25752592.0,0.783879368,2.164317637,2458265.995,213.7920928,0.550699036,True
3463161,105.8168859,236.6137501,2.198777509,23015560.0,1.118088219,1.737454086,2458095.217,305.2802127,0.577718359,False
3713939,18.38886721,41.1187571,16.97455753,72491360.0,1.016416872,1.587180997,2458187.117,236.165878,0.663572235,False
3127387,38.41978911,85.90926012,13.3207295,40778728.0,0.939374273,1.267141696,2457859.241,120.1443937,0.850527686,False
3445544,31.95618867,71.45621017,5.39153193,34125320.0,0.725426606,1.059843453,2458113.208,228.2807273,1.168673471,False
3748472,11.08038821,24.77650126,4.405122083,23804992.0,0.835922839,1.168455684,2458097.776,264.4382556,0.982379873,False
3013655,384.1978911,859.0926012,15.60890135,56551280.0,1.085216508,2.830187488,2458014.789,354.8585916,0.359819087,False
3760958,88.01465209,196.8067451,5.455467094,67382248.0,0.99125811,1.453326112,2457795.707,149.3676755,0.72935936,False
3775156,247.9447841,554.4213918,19.55764426,50450480.0,0.835441199,1.362972961,2458173.245,212.2624993,0.855233685,False
3548666,8.027031673,17.94898848,7.35570007,31305180.0,0.799073083,1.287178455,2458130.802,239.4550495,0.925122115,False
2418849,192.5550782,430.5662442,17.59997678,6701694.0,0.897502922,1.11249134,2458016.494,344.3537163,0.978265733,True
3283835,221.0828104,494.3561926,21.87164248,48086748.0,0.402529036,1.155978512,2457707.604,206.5407562,1.432800429,False
3536565,33.46223745,74.82383761,8.425362048,30711316.0,0.825027237,1.119666425,2457957.384,44.32149232,1.027950659,False
2469737,221.0828104,494.3561926,21.87164104,48086748.0,0.402652556,1.156036147,2457958.897,59.59793608,1.43255065,False
3753715,175.6123185,392.6810818,14.62480571,64136160.0,1.055891621,2.470135681,2457652.629,146.4668053,0.42103729,False
2301844,319.5618867,714.5621017,11.85684475,33355246.0,0.778397179,2.506007603,2458107.854,309.7213576,0.468343022,True
2457768,581.5070396,1300.28927,16.94485453,30013616.0,0.922592302,2.958612319,2458022.856,351.8492088,0.364585387,True
3283950,167.7084622,375.0075218,14.77983857,33984688.0,0.502234599,1.236285578,2457867.392,161.8768459,1.216128494,False
2203471,350.3926411,783.5017643,21.01857365,71746792.0,0.535940503,1.175046328,2457923.702,95.6594769,1.245601341,False
3601407,96.50614696,215.7943048,20.24525851,68966096.0,1.022292306,3.022506023,2458149.323,308.9996174,0.342691836,False
3685808,305.1792326,682.4015094,25.22934438,35046800.0,0.564412596,2.168488886,2457892.399,66.70230591,0.617039694,True
3678609,10.58168859,23.66137501,7.908389973,10946097.0,0.937133852,1.381507907,2458165.498,229.7200396,0.789584451,False
2309662,291.4439045,651.6883822,10.94145023,44507532.0,0.773321983,1.189360529,2457883.869,118.2466892,1.01385066,False
3309476,92.16265485,206.0819612,5.95338983,60774068.0,0.988448568,1.57164887,2458060.226,319.3529329,0.680556717,False
3337325,265.8,594.3468684,29.88050728,59290092.0,0.359504644,1.3358301,2458118.787,210.6168082,1.262891015,False
3753721,231.5021222,517.6544822,18.90434376,23993404.0,0.759892275,3.869500303,2457646.237,99.14906708,0.27987432,False
3684730,167.7084622,375.0075218,13.15085634,39875740.0,0.397326717,1.331679713,2457873.259,156.0209439,1.226179792,False
3778084,33.35454162,74.58302241,11.20413794,20308896.0,0.771389132,1.017386428,2458116.911,224.3538397,1.165239743,False
2067381,291.4439045,651.6883822,27.26103329,50331856.0,0.603467939,2.037484739,2457770.562,149.3545458,0.649543346,True
2293726,80.27031673,179.4898848,6.329808835,3225560.0,0.995808736,2.161822758,2457937.936,31.0834483,0.496828957,False
3160727,265.8,594.3468684,9.822476506,39518056.0,1.138929648,3.056528731,2458374.302,238.7390241,0.324399325,False
3395310,167.7084622,375.0075218,14.58096115,29685858.0,0.710031749,1.435301078,2457818.609,161.3681163,0.887170414,False
3455100,146.0679643,326.6178974,12.10654192,43604240.0,0.716481581,1.709619131,2457988.235,221.5063289,0.73771027,True
3464007,133.2155667,297.8790628,10.89096684,5920887.0,0.943473422,3.761404239,2457717.627,77.2713874,0.273165951,True
3465690,84.05334021,187.9489824,14.70781367,5172432.0,0.764329171,2.230216854,2457677.023,174.0189677,0.537963213,False
3703077,30.51792326,68.24015094,6.801690755,48219308.0,0.955391863,1.317949089,2457969.818,24.95362161,0.813302682,False
2490354,146.0679643,326.6178974,12.10654195,43604240.0,0.716527532,1.709629854,2457988.238,9.045246153,0.737684421,True
3288441,334.6223745,748.2383761,30.88643203,44549632.0,0.408105597,1.987974459,2457979.936,15.45595529,0.751617842,True
3465951,76.65755735,171.4115092,9.561545418,9193640.0,0.861339141,1.257627133,2457936.045,58.2532115,0.903780571,False
3602686,139.4938229,311.9176705,16.88562264,62300824.0,1.074230741,3.065014087,2458304.949,259.2183708,0.331030031,False
3754386,291.4439045,651.6883822,15.60768959,70960632.0,0.966295732,1.56560638,2458231.825,199.933376,0.691956352,True
3656925,121.4940408,271.6689341,10.49906347,28749162.0,0.928179193,1.511657619,2458101.054,286.4461828,0.731489165,False
2311555,555.3349116,1241.766613,20.40279292,57157832.0,0.629386786,2.632354483,2458130.355,298.5483158,0.473232763,False
3479138,506.4714588,1132.504611,9.26380477,69022664.0,1.186134252,3.592804852,2457845.69,41.30955444,0.266840547,False
3755113,60.89126221,136.1570015,19.18457343,70160544.0,1.061879021,3.518955469,2457602.513,113.1620819,0.284336208,False
2420738,183.8886721,411.187571,14.21448099,51275048.0,0.878204776,1.102833741,2457857.96,142.5100995,0.999792071,False
3468431,44.11182,98.63702813,9.49365949,3507341.75,0.816568579,1.470382127,2458153.286,236.8460065,0.806053489,False
3520662,7.665755735,17.14115092,5.684025601,28406000.0,0.820531289,1.09786337,2457834.035,174.6484179,1.049160986,False
3699902,11.08038821,24.77650126,1.968980134,23955882.0,1.003797537,1.314210896,2457918.535,64.74520743,0.789908068,False
3467261,101.0543415,225.9643771,13.93142674,24321062.0,0.785829748,1.306778416,2458115.624,253.980708,0.920910012,False
3467316,33.46223745,74.82383761,8.694431507,3361163.5,0.999287161,2.660504132,2457829.449,68.10662332,0.398166381,False
3608620,50.64714588,113.2504611,13.43524873,21914618.0,0.883224376,1.133252494,2458175.428,189.6989617,0.973552104,False
3703545,92.16265485,206.0819612,17.14969757,71509688.0,0.464742468,1.309614533,2458131.003,206.0748516,1.179471797,False
3760440,9.216265485,20.60819612,9.306022779,20906596.0,0.758893871,1.067170487,2457863.207,155.1042025,1.129730744,False
3768616,55.53349116,124.1766613,10.43788421,41037632.0,0.691552132,1.543058735,2458144.48,239.842972,0.834538175,False
3024696,211.1324448,472.1064988,8.825546856,44520300.0,1.15279587,3.324642312,2457566.679,127.648426,0.294242004,False
3428700,110.8038821,247.7650126,22.81342688,29618518.0,0.460644576,1.45299708,2457907.97,97.44045011,1.053072188,False
3468526,55.53349116,124.1766613,7.100761553,8949588.0,0.992704657,2.587373212,2457759.033,99.37278623,0.411538394,False
3471219,9.216265485,20.60819612,15.25707048,304895.4063,0.761827855,2.688749008,2458378.244,195.7109805,0.434922132,False
3471140,92.16265485,206.0819612,11.21524179,9995172.0,1.040542226,1.576239746,2457848.948,99.8067994,0.658563655,False
3602839,38.41978911,85.90926012,12.75228324,42017328.0,0.812591948,1.160045035,2457920.341,80.65477585,1.006186094,False
3634154,14.60679643,32.66178974,13.0510337,58469344.0,0.59588803,1.075327856,2457890.534,141.8922784,1.290328336,False
3758270,121.4940408,271.6689341,15.94357103,990587.1875,0.594552858,1.913536856,2458246.137,187.6033709,0.701834102,True
3767316,35.03926411,78.35017643,14.93648338,56826416.0,0.982285373,1.933744016,2457726.001,153.6745228,0.559836516,False
3471218,25.38370294,56.75968529,10.42320615,4580739.5,0.999945,3.663116906,2457737.077,72.92818692,0.276848577,False
2232691,291.4439045,651.6883822,10.27881932,28687312.0,0.835522168,2.317033585,2458017.336,351.6154096,0.498029311,True
2277475,253.8370294,567.5968529,6.834389675,46446400.0,0.770678638,1.250614804,2457916.96,81.04008574,0.97007434,True
3435023,30.51792326,68.24015094,6.465051893,11802212.0,0.723845916,1.255556642,2457916.204,84.38252148,1.001031806,False
3458580,441.1182,986.3702813,18.95334915,71339104.0,0.960404134,2.368751739,2458154.439,289.3523707,0.458931506,False
3467355,278.3267681,622.3575734,15.60982698,9360334.0,0.807067532,3.217852332,2458289.121,260.3583794,0.345233722,True
3471585,12.72198785,28.44722965,13.08430414,3591049.25,0.49603748,1.02368426,2457910.789,133.4904732,1.488000076,False
3611402,44.11182,98.63702813,21.20524596,51697076.0,0.594766723,1.082929479,2458021.731,332.7634883,1.282859472,False
3617713,11.08038821,24.77650126,8.650144736,43626704.0,0.608287194,1.373892563,2458118.236,242.3901962,0.99892875,False
3468527,50.64714588,113.2504611,9.940381968,13407812.0,0.620735503,1.342165809,2458039.069,320.9033499,1.013681148,False
2141526,278.3267681,622.3575734,21.14146377,55678156.0,0.687039508,1.341284742,2458092.775,270.9515138,0.965034841,False
3433064,105.8168859,236.6137501,12.84306008,54146148.0,0.806836992,1.298444288,2458041.12,322.9298118,0.912607165,False
3693428,12.72198785,28.44722965,11.40718385,47587800.0,0.981462774,1.012067583,2457886.987,112.4244213,0.990409477,False
3715435,44.11182,98.63702813,14.04829679,50472928.0,0.955388482,1.389872534,2457953.517,36.46739969,0.776179718,False
3734558,12.72198785,28.44722965,7.033820199,21974426.0,1.004408838,1.622659913,2457862.851,90.11873948,0.65469935,False
3759293,50.64714588,113.2504611,12.64021543,63180436.0,0.441702417,1.408277087,2457888.269,124.3399943,1.107895229,False
2416002,211.1324448,472.1064988,13.92673503,72983632.0,0.396885078,1.353146842,2458056.264,292.851867,1.204148676,False
3477943,291.4439045,651.6883822,15.34039095,47646500.0,0.602645601,3.272487269,2458044.744,343.831522,0.365442598,False
3604618,127.2198785,284.4722965,22.3221185,52217160.0,0.837835725,2.438070312,2458250.788,242.3230344,0.47016675,True
3736412,8.405334021,18.79489824,5.115821278,26523294.0,0.816485721,1.185231338,2458180.914,182.4117523,0.984339769,False
2218017,319.5618867,714.5621017,8.423058649,17889448.0,0.965921713,1.426803293,2458077.557,301.9610259,0.75319926,False
3083026,384.1978911,859.0926012,3.328928471,53130012.0,1.12013701,2.716359387,2458103.268,321.8753357,0.370976906,False
3409964,183.8886721,411.187571,7.365261636,36492468.0,0.740447036,1.36371177,2457881.086,109.0655767,0.913337515,True
3763272,84.05334021,187.9489824,24.6791052,52883784.0,0.904734746,2.588822415,2457640.275,153.7875864,0.426920773,False
3768653,152.9519353,342.0109247,10.54990362,65558068.0,0.728216411,1.45689986,2457902.041,84.97521675,0.863052552,False
3479121,21.11324448,47.21064988,5.116608185,1634892.0,0.971732544,1.858663865,2458216.787,233.3780433,0.585434309,False
3015691,160.160338,358.129403,16.89305963,6369716.5,0.473282924,1.228570226,2457809.982,348.0937882,1.255642316,True
3471590,201.6299194,450.8582062,13.86264857,10621954.0,0.704348163,2.686884352,2457622.043,168.9386863,0.446388211,True
3476779,291.4439045,651.6883822,8.878721876,39557552.0,0.93020268,1.84016509,2458059.307,324.4471883,0.604564899,False
3477575,9.650614696,21.57943048,4.865717539,4610808.5,1.013414453,2.190300684,2458126.145,298.9177984,0.486147691,False
3478652,13.94938229,31.19176705,13.67210832,2982268.0,0.87993759,1.856895981,2458035.81,338.259287,0.615710393,False
2480820,160.160338,358.129403,16.89305975,6369713.5,0.473315812,1.228570745,2458096.694,239.2183746,1.255605344,True
3781897,19.5773983,43.77639342,5.090918877,33434680.0,0.848120903,1.15691573,2457928.042,71.1460027,0.981896246,False
3483542,42.12646106,94.19763057,8.849279051,10810137.0,1.023375962,2.320496246,2458312.578,217.721821,0.455905215,False
3330688,50.64714588,113.2504611,14.32106906,57072708.0,0.627251173,1.070300095,2458022.142,332.7217932,1.260418353,False
3374668,42.12646106,94.19763057,17.62986953,66113792.0,0.927806971,1.635938613,2457873.329,86.36251749,0.679104611,False
3667485,192.5550782,430.5662442,15.15334956,52782072.0,0.592973208,1.885525453,2458215.293,206.5434675,0.714440448,False
3160748,4.023045798,8.995803882,22.64761019,66463280.0,0.614869854,1.152727088,2457979.601,24.79173484,1.186244482,False
3467177,211.1324448,472.1064988,23.27827953,72558400.0,0.431647769,3.979273348,2457590.157,123.4816999,0.300922825,True
2228587,366.9061375,820.4270649,12.36761183,49542696.0,1.236870401,1.491864384,2458002.648,358.6717869,0.618453535,False
2368790,291.4439045,651.6883822,15.42087531,70497704.0,1.202008458,2.020327739,2458201.441,263.1587743,0.4819398,False
3182172,265.8,594.3468684,27.40321932,36223072.0,0.656464173,1.731152508,2457996.323,3.155916921,0.755617767,True
3655732,26.58,59.43468684,20.995683,66542084.0,0.801290834,1.224752593,2457859.585,136.2175306,0.966664885,False
3666785,92.16265485,206.0819612,8.495046028,68103560.0,0.863536992,1.469502839,2457770.913,179.6031186,0.782286503,False
3739011,146.0679643,326.6178974,26.8305773,68860944.0,0.481331958,1.157578938,2458108.399,216.6375372,1.328666708,True
2494690,265.8,594.3468684,27.40321937,36223072.0,0.656464173,1.731152508,2457996.323,3.155916895,0.755617767,True
2438908,211.1324448,472.1064988,14.63053399,12008856.0,0.849838414,2.85940812,2458012.756,355.2171771,0.390229878,True
3102762,40.23045798,89.95803882,12.78312629,54727168.0,0.979681623,1.005410915,2458172.58,188.4820622,0.996730922,False
3532401,116.0259082,259.4418179,11.3915945,44295596.0,0.680231713,1.179819419,2458142.433,204.0286785,1.098909033,False
3711166,146.0679643,326.6178974,15.71327563,41730404.0,0.795562301,1.518932515,2457871.614,102.0402263,0.791707481,False
2275558,421.2646106,941.9763057,4.614413608,67065044.0,1.286168049,1.816130345,2458108.989,304.6508177,0.510180336,False
2341050,231.5021222,517.6544822,0.566244723,31407670.0,1.139807876,1.518553605,2458000.149,0.225708237,0.64317331,False
3444372,23.15021222,51.76544822,5.361470241,27551028.0,0.797256361,1.227760963,2457939.37,59.13675151,0.96739971,False
3449126,192.5550782,430.5662442,11.53444639,67389080.0,0.603794603,1.609119133,2457642.479,133.8184561,0.846841905,False
2481965,192.5550782,430.5662442,11.53444564,67389072.0,0.603893731,1.609043097,2458067.603,303.1748826,0.84682865,False
2230549,201.6299194,450.8582062,11.90979534,13606077.0,0.937795089,1.975169796,2457749.575,140.6987977,0.560720189,True
3114057,167.7084622,375.0075218,7.534342243,67428376.0,0.84080017,1.892366879,2458026.261,344.1064707,0.616949765,False
3117427,35.03926411,78.35017643,6.384728671,40419572.0,0.586268102,1.255377237,2458079.805,271.5412878,1.11542422,False
3552574,175.6123185,392.6810818,15.48670982,44421136.0,0.78796159,1.363309052,2458136.065,240.2281716,0.883499873,False
3150191,16.0160338,35.8129403,15.66900354,38658700.0,0.924298396,1.967928069,2457817.476,103.7310494,0.566761869,False
3511514,555.3349116,1241.766613,16.05457095,26299372.0,0.680731834,4.17319471,2457964.65,9.345360456,0.260680934,False
3709715,22.10828104,49.43561926,14.73501711,695718.25,0.318515827,1.145695508,2458043.756,291.9408532,1.573415487,False
3766124,253.8370294,567.5968529,11.90537221,74731656.0,0.926950298,1.604257374,2457985.345,10.49104262,0.692241131,False
3387534,30.51792326,68.24015094,10.94095136,33541110.0,0.851072557,1.085367185,2458101.631,255.376791,1.034529994,False
3392366,13.32155667,29.78790628,9.177715214,30082554.0,0.887823294,1.064513137,2458145.552,211.768305,1.021920426,False
3402203,96.50614696,215.7943048,7.819969284,21295834.0,1.068157313,2.081267825,2458135.056,292.887328,0.498772078,False
3467750,36.69061375,82.04270649,9.535401393,46368580.0,0.989387251,1.449418776,2458093.105,292.2172189,0.731952971,False
3691712,26.58,59.43468684,4.217962085,36999508.0,1.041219117,1.294439981,2457870.114,101.8278746,0.780970958,False
3736412,8.405334021,18.79489824,4.939551971,29557920.0,0.816485721,1.185231338,2458180.914,182.4117523,0.984339769,False
3744560,5.303407233,11.85877909,8.117434761,5156518.0,0.60192778,1.181382596,2457970.161,35.51498949,1.170600385,False
3766248,183.8886721,411.187571,13.09319772,46521844.0,1.038053493,2.456553185,2457779.63,94.25154049,0.426728465,False
3772993,9.663956727,21.60926417,8.754983769,47068912.0,0.645276183,1.327564165,2457913.918,87.10404937,1.006030518,False
3763276,121.4940408,271.6689341,15.20519069,48164516.0,0.714743238,3.856892746,2457755.056,69.99923534,0.285194801,True
3508160,11.60259082,25.94418179,5.803628987,1476760.875,0.992746477,2.101037156,2458070.41,324.1861373,0.512287974,False
2234341,441.1182,986.3702813,14.94583788,69471344.0,0.373625659,1.514761006,2458165.285,182.976715,1.0742681,False
2436030,350.3926411,783.5017643,11.9775299,68561496.0,0.463553189,1.313274755,2457970.066,35.82167445,1.177012307,False
3092145,242.4124811,542.0507863,23.29426154,54299924.0,0.345114829,2.553410667,2457735.523,36.70660723,0.564915356,False
3404520,291.4439045,651.6883822,14.70782466,73502408.0,1.22656902,2.084076783,2458297.31,222.6404077,0.462785761,False
3467228,461.9074603,1032.856481,4.637980019,73780416.0,0.951850235,2.492942168,2457645.671,154.7119901,0.436018067,False
2488461,242.4124811,542.0507863,23.29426155,54299924.0,0.345103318,2.553647568,2457735.547,149.6584581,0.56484947,False
3511892,242.4124811,542.0507863,31.14816997,27044156.0,0.24565355,4.129255488,2457583.979,126.8913999,0.304646032,True
3046149,92.16265485,206.0819612,11.87226132,5193250.0,0.868362332,1.440650834,2458045.182,324.4988625,0.794528451,False
3508108,581.5070396,1300.28927,14.29990363,45907348.0,1.176092358,4.188954306,2458481.231,252.1572887,0.224330752,False
3589591,44.11182,98.63702813,13.32405647,60046620.0,0.6308343,1.31258414,2458071.731,286.7057937,1.028962598,False
3719376,22.10828104,49.43561926,26.32457475,67710872.0,0.484691554,1.236035209,2458119.171,213.4369485,1.235040494,False
3724583,40.23045798,89.95803882,10.6061248,41448456.0,0.997591826,1.332207795,2458077.802,299.401805,0.783919039,False
3743614,167.7084622,375.0075218,5.044277043,62094648.0,1.196105708,1.439117656,2457869.822,85.15803755,0.651662783,False
3777808,168.9487475,377.7808842,5.043754328,62081976.0,1.196118719,1.439088901,2457869.819,85.16080304,0.651668623,False
3092147,63.76097899,142.5738833,8.514900802,11780536.0,1.004413012,2.972894093,2458320.513,247.5307954,0.351451481,False
3465683,160.160338,358.129403,19.2109731,56191460.0,0.666786414,1.22242795,2457950.085,54.12316785,1.073562194,False
3512346,105.8168859,236.6137501,13.31320239,61866852.0,1.055101342,1.53829137,2457809.422,127.5433457,0.667492881,False
3597511,211.1324448,472.1064988,13.42178327,35408372.0,1.030673423,2.212411073,2458316.963,208.9449894,0.477322241,False
3768619,291.4439045,651.6883822,24.87011541,60100484.0,0.863143609,3.748290419,2457870.71,36.53735984,0.281510804,False
3672907,167.7084622,375.0075218,9.689549658,29744552.0,0.544369523,1.15222879,2458036.744,314.2790595,1.261480441,False
3771794,28.37624836,63.45122028,10.39912993,48302292.0,1.04650444,1.472243008,2457840.686,111.4515066,0.697384246,False
3773653,96.3285397,215.3971629,12.04417742,16558046.0,0.621855017,1.200453695,2458037.557,318.0062358,1.133224982,False
2215588,350.3926411,783.5017643,14.86449635,38265956.0,0.361414917,1.866232469,2457791.16,175.5223789,0.8384543,True
2411165,116.0259082,259.4418179,13.59994797,33488020.0,0.794438586,2.402478933,2458292.552,217.5663536,0.487699062,True
3516632,319.5618867,714.5621017,16.99822908,47005428.0,0.628958871,2.823943407,2457731.006,117.0907307,0.434482848,False
3684353,36.69061375,82.04270649,6.873315416,37969672.0,1.135059752,1.240259806,2457871.121,98.52158844,0.761493149,False
3745033,18.38886721,41.1187571,11.25141785,17826038.0,0.995589175,3.180101041,2458544.39,182.3081738,0.326705661,False
3120863,14.60679643,32.66178974,23.42945617,68575840.0,0.480214266,1.056794619,2457934.763,96.17078023,1.4629669,False
3515026,17.56123185,39.26810818,9.699213,1094931.625,0.925022847,2.440894288,2457720.046,126.606591,0.451433659,False
3520208,211.1324448,472.1064988,28.96958653,51770616.0,1.107332607,2.001494022,2458183.474,266.9440231,0.508574186,False
3747358,127.2198785,284.4722965,14.70959682,28173622.0,0.542585281,2.084699246,2458100.731,294.3871144,0.654618697,False
3752771,6.376097899,14.25738833,24.31282613,73092000.0,0.905715511,2.266548146,2458286.43,218.9234416,0.493395465,False
2218017,319.5618867,714.5621017,6.520731957,27770922.0,0.965921713,1.426803293,2458077.557,301.9610259,0.75319926,False
2396593,421.2646106,941.9763057,14.85908253,25321602.0,0.437872718,1.311399751,2457902.648,117.9052364,1.204932936,False
3373174,160.160338,358.129403,10.71752072,65436292.0,0.808469985,1.792740058,2457895.445,69.807812,0.664486152,False
3516489,88.01465209,196.8067451,10.52543585,27070098.0,0.994459063,1.23357114,2457916.671,70.26882607,0.838238216,False
3515659,18.38886721,41.1187571,6.897076463,3110031.5,0.97955751,2.067232272,2458080.249,318.19683,0.524185896,False
3520756,50.64714588,113.2504611,4.991804566,16050020.0,1.066153196,2.7516734,2458197.81,286.2650379,0.373701438,False
3557843,201.6299194,450.8582062,9.640797108,42457052.0,0.90914155,1.004498851,2457883.478,123.2329889,1.053073224,True
3560816,105.8168859,236.6137501,9.573860835,62612644.0,0.690961495,1.424048765,2457890.3,99.87650055,0.906317467,False
3745995,92.16265485,206.0819612,12.57539215,45198672.0,0.376463446,1.288724973,2457922.307,101.4432713,1.297340556,False
3409991,20.16299194,45.08582062,13.25372119,43161020.0,0.906851882,1.12601751,2457863.763,131.5137031,0.961800175,False
3522157,350.3926411,783.5017643,17.45580762,34733172.0,0.845518539,1.901941867,2457758.485,148.1473618,0.612141613,False
3523944,55.53349116,124.1766613,8.993057687,9736357.0,0.943336629,1.319018974,2457885.84,93.93298678,0.819233614,False
3548887,6.676594135,14.92931834,3.340736374,21105946.0,0.828516997,1.070314147,2457951.491,52.2154303,1.065416819,False
3551067,133.2155667,297.8790628,12.31210565,31413918.0,0.751832473,1.084998013,2457860.737,156.5087651,1.119812856,True
3704144,55.53349116,124.1766613,3.21014556,39435120.0,1.116983405,1.706782447,2457713.273,168.7449201,0.587497529,False
3720000,25.38370294,56.75968529,15.61284282,50695372.0,0.78029131,1.203267323,2458124.426,236.3362,0.997887319,False
3519453,10.58168859,23.66137501,8.450206663,697501.5625,0.859277273,1.572025601,2457827.884,126.9318017,0.735343863,False
3151655,88.01465209,196.8067451,17.7146895,21012622.0,0.305086517,1.154981967,2457898.856,160.60904,1.580116934,False
3410474,167.7084622,375.0075218,29.39188775,55446012.0,0.416930587,1.627166066,2457920.96,75.8722848,0.953886992,False
3576728,33.46223745,74.82383761,13.52762021,66278952.0,0.654295298,1.465047485,2458112.337,258.951037,0.903539742,False
2436325,555.3349116,1241.766613,21.53979702,74472152.0,0.282877743,3.380048512,2458095.82,322.0955232,0.397655327,False
3076899,242.4124811,542.0507863,17.93139212,43967488.0,1.097320645,1.259279361,2458029.727,337.4781388,0.770584476,False
3472700,17.56123185,39.26810818,7.882381513,38130516.0,0.749991694,1.097483747,2457948.832,57.35949132,1.110148449,False
3541504,319.5618867,714.5621017,18.84698958,36808664.0,0.64186224,1.260149255,2457992.418,8.589558165,1.062745713,False
3330159,33.46223745,74.82383761,4.128090744,42728476.0,0.954351315,1.448802219,2458120.688,270.0631626,0.7483018,False
3530350,31.95618867,71.45621017,6.83417653,10934808.0,0.799991208,1.095879268,2457922.704,83.07986184,1.067913489,False
3724245,6.991252323,15.63291544,23.17352024,71612288.0,0.501734239,1.076616179,2458088.19,236.7193298,1.405865984,False
3747353,42.12646106,94.19763057,12.33301699,60207800.0,1.100082151,2.054387136,2458242.878,239.3984183,0.497576215,False
2365449,211.1324448,472.1064988,24.330448,46574580.0,0.444952259,1.491802904,2458091.375,266.0102798,1.034277278,False
3713287,12.72198785,28.44722965,15.04665891,41658784.0,0.659920645,1.13818185,2457936.735,73.72403841,1.156185189,False
3483296,278.3267681,622.3575734,15.25496132,42346304.0,0.968168594,1.602986261,2457451.363,100.8422475,0.676171274,False
3532395,221.0828104,494.3561926,18.48537415,63714780.0,0.953807336,2.922392902,2458252.416,267.9771255,0.365291664,False
3552671,231.5021222,517.6544822,19.71188852,73354112.0,0.966416793,2.549413532,2458020.27,351.6399245,0.422870321,False
3656923,9.216265485,20.60819612,14.50956039,46682360.0,0.911101253,1.47517799,2458158.127,240.7941634,0.756253107,False
3672899,127.2198785,284.4722965,10.53505703,63342280.0,0.58099227,1.433940526,2457777.421,187.5603562,0.974671392,True
